Zp,LR,VpVs,MR,Den,Facies
7397.61669922,24.2897625,1.90081859,15.24533272,2.37903094,0.0
7478.51220703,24.23217583,1.88337934,15.87877464,2.37961125,0.0
7559.43164062,24.17423439,1.86592615,16.51252365,2.38018632,0.0
7645.25097656,24.11265182,1.84741342,17.18465996,2.38079286,0.0
7702.79980469,24.11818123,1.83660674,17.61159515,2.38464427,0.0
7624.93603516,24.44802284,1.86278605,16.86284637,2.40408492,0.0
7547.31005859,24.77986336,1.88897264,16.11487389,2.42355895,1.0
7469.92333984,25.11359596,1.91516268,15.36774349,2.44306254,0.0
7393.00048828,25.44824219,1.94128025,14.62362671,2.46253943,1.0
7316.31591797,25.78477287,1.96740127,13.88035011,2.48204637,1.0
7272.39599609,25.8225956,1.97715139,13.53349209,2.49050879,0.0
7261.00292969,25.56013298,1.97053683,13.58207512,2.48789907,1.0
7249.53222656,25.29744911,1.96393442,13.63019371,2.48528123,1.0
7237.34130859,25.02024841,1.95698929,13.68033218,2.48251128,0.0
7225.06884766,24.74281883,1.95005679,13.7299881,2.47973299,0.0
7212.71630859,24.46515846,1.94313669,13.77916241,2.47694659,0.0
7217.17822266,24.48897552,1.94292331,13.79964733,2.47649693,0.0
7221.81494141,24.51792526,1.94285107,13.81884098,2.47608018,0.0
7226.27587891,24.54603577,1.94279122,13.83718204,2.47565365,0.0
7230.58642578,24.57346916,1.94274354,13.85477543,2.47521472,0.0
7234.75390625,24.60024452,1.94270694,13.871665,2.47476363,0.0
7230.84033203,24.64419174,1.94525146,13.82149696,2.47377563,1.0
7220.96191406,24.70116806,1.94971442,13.72165775,2.47239423,0.0
7211.46386719,24.75570297,1.95399714,13.6257906,2.47106767,0.0
7201.97753906,24.81001282,1.95826936,13.5301218,2.46974349,0.0
7192.50195312,24.8640976,1.96253133,13.43465137,2.4684217,0.0
7183.03857422,24.91795921,1.96678281,13.33937836,2.46710229,0.0
7174.24804688,24.871315,1.96730351,13.29975796,2.4664259,0.0
7165.95410156,24.82672119,1.96777284,13.26266575,2.46578407,1.0
7157.66601562,24.78164673,1.96822262,13.22585964,2.46513796,1.0
7149.38378906,24.73609161,1.96865273,13.18933964,2.46448755,1.0
7141.10791016,24.69005775,1.96906304,13.15310478,2.46383286,1.0
7137.80859375,24.67247391,1.96924889,13.1387825,2.46381211,0.0
7186.375,24.95669365,1.96729422,13.35018539,2.47045445,1.0
7234.95410156,25.24116325,1.96534753,13.56154346,2.47709179,1.0
7283.54785156,25.52587318,1.96340799,13.77287483,2.48372459,1.0
7332.15771484,25.81082153,1.96147501,13.98419189,2.49035311,0.0
7380.78417969,26.09600639,1.95954871,14.19549465,2.49697733,0.0
7418.18994141,25.88566208,1.9462142,14.57303905,2.49483943,1.0
7422.74560547,24.34141731,1.90269363,15.37884617,2.46902251,1.0
7427.32519531,22.79836464,1.85919917,16.1842308,2.44320321,1.0
7431.92773438,21.2565403,1.815732,16.98916626,2.417382,1.0
7436.55371094,19.71593666,1.77229178,17.79366493,2.39155936,1.0
7441.109375,18.20722008,1.729743,18.58169937,2.36624885,1.0
7452.23193359,17.67144394,1.71280766,18.932724,2.35659599,1.0
7468.83984375,17.94219208,1.717103,18.92180061,2.35993886,0.0
7485.51171875,18.21269226,1.72138584,18.91148186,2.36328244,0.0
7502.24804688,18.48294449,1.72565603,18.90176964,2.3666265,1.0
7518.65722656,18.74666405,1.72981441,18.89287186,2.3698926,1.0
7535.1328125,19.0102005,1.73396146,18.88456154,2.3731606,1.0
7545.07568359,19.00749016,1.73283648,18.96072006,2.37412763,1.0
7551.92675781,18.87759399,1.72919059,19.07744408,2.37400198,1.0
7558.80615234,18.746418,1.72551334,19.19502449,2.37387443,1.0
7565.75292969,18.61320114,1.72178364,19.31413651,2.37374425,1.0
7572.72753906,18.47869873,1.71802247,19.43410683,2.37361217,1.0
7579.73095703,18.34291077,1.71422982,19.55493546,2.37347817,1.0
7574.97705078,18.13928223,1.71026039,19.62082863,2.37105083,1.0
7566.12109375,17.91291237,1.70624971,19.66708946,2.36783385,1.0
7557.09228516,17.68477058,1.70221901,19.71292877,2.36458206,1.0
7547.96972656,17.45682144,1.69820309,19.75796318,2.36132312,1.0
7538.75292969,17.22907066,1.69420195,19.80218887,2.35805726,1.0
7529.44238281,17.00152969,1.69021595,19.84560013,2.35478497,1.0
7522.11816406,18.40574837,1.72872853,19.08845901,2.37569118,0.0
7514.81933594,20.12375832,1.77549386,18.17468452,2.40124011,0.0
7507.46679688,21.84304237,1.82230747,17.25986862,2.42679501,0.0
7500.05957031,23.56360054,1.86916947,16.34400749,2.4523561,0.0
7492.59814453,25.28543282,1.91607976,15.4271059,2.47792315,0.0
7482.52148438,26.69573975,1.95530736,14.64664555,2.49859118,0.0
7459.41210938,26.57777596,1.95687377,14.53404808,2.49525285,0.0
7436.42089844,26.46068382,1.95844293,14.42189407,2.4919405,0.0
7413.54736328,26.34446526,1.96001482,14.31018353,2.4886539,0.0
7390.79248047,26.22911835,1.96158934,14.19891644,2.48539305,0.0
7368.15966797,26.11462593,1.96316481,14.08813858,2.48215818,0.0
7385.81884766,26.23895454,1.96306539,14.15858555,2.48411107,0.0
7428.0859375,26.50885963,1.96193063,14.33987999,2.48923111,0.0
7470.27685547,26.77768135,1.96077633,14.5211401,2.49435115,0.0
7512.39013672,27.04541779,1.95960259,14.70236588,2.49947119,0.0
7554.42626953,27.31207085,1.95840931,14.88355827,2.50459123,0.0
7596.38916016,27.57762909,1.95719552,15.06474876,2.50971031,0.0
7598.77685547,27.63534927,1.95852339,15.05360413,2.51101327,0.0
7598.43310547,27.67839813,1.96001637,15.02935123,2.51205444,0.0
7598.12304688,27.72125816,1.96149564,15.00544453,2.5131011,0.0
7597.84619141,27.76392937,1.96296096,14.98188496,2.51415324,0.0
7343.20410156,24.52886772,1.91896343,14.7163353,2.38813257,0.0
7420.59716797,24.48462677,1.90270269,15.31816101,2.39063072,0.0
7498.13134766,24.43974876,1.88639796,15.92130661,2.39313054,0.0
7575.80664062,24.3942337,1.87004924,16.52577209,2.39563179,0.0
7658.30859375,24.3455677,1.85267663,17.16790199,2.39828777,0.0
7714.38525391,24.34231377,1.8418541,17.58894348,2.40298676,0.0
7643.35351562,24.56095886,1.86262131,16.94505501,2.41749406,0.0
7572.56933594,24.78204918,1.88339996,16.30177307,2.43205047,1.0
7502.04345703,25.00539589,1.90418255,15.65927219,2.44664979,0.0
7431.98095703,25.23034477,1.92490864,15.01942635,2.46124983,1.0
7362.17626953,25.45754433,1.94563854,14.3803606,2.47589302,1.0
7318.90332031,25.43893242,1.95333314,14.06599712,2.48136592,0.0
7301.85449219,25.17240906,1.94800401,14.07512569,2.47762465,1.0
7284.65527344,24.90533829,1.94269419,14.08341789,2.47386765,1.0
7266.34570312,24.62314987,1.9371196,14.09117889,2.46988297,0.0
7247.88037109,24.34041023,1.93156552,14.09806919,2.46588206,0.0
7229.25927734,24.05712128,1.92603183,14.10408783,2.46186471,0.0
7232.4921875,24.15404129,1.92848933,14.07892227,2.4640224,0.0
7236.01416016,24.25782013,1.93111539,14.05243206,2.46628737,0.0
7239.38330078,24.36055756,1.93374169,14.02535439,2.46852803,0.0
7242.61865234,24.46282959,1.93638289,13.99754047,2.47075701,0.0
7245.72070312,24.56468201,1.93904054,13.96897411,2.47297382,0.0
7242.46679688,24.62837029,1.94200373,13.91355705,2.47351122,1.0
7234.53222656,24.66353035,1.94517887,13.8385849,2.47279811,0.0
7226.90380859,24.69707489,1.94822252,13.76663494,2.47211456,0.0
7219.28466797,24.73039436,1.95125592,13.69487,2.4714334,0.0
7211.67578125,24.76349258,1.95427918,13.62328911,2.47075438,0.0
7204.07617188,24.79636574,1.95729208,13.55189419,2.47007751,0.0
7189.97363281,24.7004528,1.95732045,13.49872112,2.46916318,0.0
7176.68164062,24.60936737,1.95732164,13.44895554,2.46829581,1.0
7163.40771484,24.51778984,1.95729995,13.39956951,2.4674232,1.0
7150.15234375,24.42572021,1.95725536,13.350564,2.46654534,1.0
7136.91503906,24.3331604,1.95718789,13.30193901,2.46566224,1.0
7129.73828125,24.27669525,1.95691419,13.27929592,2.46550155,0.0
7185.54345703,24.60119057,1.95471597,13.52371502,2.47293186,1.0
7241.37304688,24.92618561,1.95253193,13.76805496,2.48035765,1.0
7297.23339844,25.25165558,1.9503597,14.01237202,2.48777938,1.0
7353.12744141,25.57759857,1.94819832,14.25669003,2.49519801,0.0
7409.0546875,25.90401077,1.94604778,14.50101089,2.50261283,0.0
7450.78955078,25.7227726,1.93293321,14.89575386,2.50084114,1.0
7451.26953125,24.17240334,1.89082074,15.67451382,2.47421074,1.0
7451.73925781,22.62328339,1.84874249,16.45257378,2.44757533,1.0
7452.19921875,21.07544708,1.8066994,17.22992134,2.42093611,1.0
7452.64990234,19.52887344,1.76469088,18.00656509,2.39429259,1.0
7453.08105469,18.01436424,1.72355342,18.76703262,2.36817551,1.0
7460.22705078,17.47762108,1.70753217,19.08893013,2.35751867,1.0
7473.0078125,17.75133705,1.71232283,19.04781723,2.35969806,0.0
7485.86181641,18.02474976,1.71709883,19.00740433,2.36188078,0.0
7498.78857422,18.29785919,1.72186005,18.96768951,2.36406708,1.0
7511.48583984,18.56432533,1.72649634,18.92958069,2.36620569,1.0
7524.25537109,18.83054924,1.73111951,18.89213181,2.3683486,1.0
7534.99365234,18.85860634,1.73059154,18.958992,2.36897445,1.0
7544.78027344,18.77238464,1.72758985,19.07608032,2.36887765,1.0
7554.60742188,18.68438721,1.72454453,19.19436646,2.36877775,1.0
7564.53076172,18.59409714,1.72143769,19.3145256,2.36867404,1.0
7574.49414062,18.50201988,1.71828687,19.43588638,2.36856723,1.0
7584.49804688,18.40815544,1.71509194,19.55845261,2.36845708,1.0
7580.49414062,18.22812271,1.71155775,19.61818314,2.36608338,1.0
7571.60546875,18.01913643,1.70792985,19.65545273,2.36292887,1.0
7562.52880859,17.80848694,1.70428669,19.69213104,2.35973716,1.0
7553.34423828,17.5979805,1.70065928,19.72792435,2.35653639,1.0
7544.05224609,17.38761902,1.69704747,19.76282692,2.35332608,1.0
7534.65185547,17.17743683,1.69345224,19.79682159,2.35010719,1.0
7524.41796875,18.58514214,1.73296607,19.01612091,2.37132835,0.0
7513.64794922,20.30484962,1.78087234,18.07547188,2.39724565,0.0
7502.81738281,22.02614212,1.82883286,17.13358116,2.42316866,0.0
7491.92675781,23.74902153,1.87684762,16.19044495,2.44909763,0.0
7480.97509766,25.47348404,1.92491639,15.24606323,2.47503233,0.0
7468.82617188,26.89225388,1.96512914,14.44578362,2.49623609,0.0
7450.71435547,26.81064796,1.96680784,14.35215378,2.4942894,0.0
7432.72167969,26.72987938,1.96848738,14.25898933,2.49237084,0.0
7414.84814453,26.64995193,1.97016811,14.16629124,2.49048042,0.0
7397.09375,26.57086372,1.97184968,14.07405758,2.48861837,0.0
7379.46142578,26.49259377,1.97353065,13.98232651,2.48678446,0.0
7400.39550781,26.62700462,1.97294044,14.07259941,2.48960352,0.0
7444.96679688,26.89143372,1.97094476,14.27461243,2.49528098,0.0
7489.4921875,27.15494347,1.96892786,14.47674656,2.50096273,0.0
7533.97216797,27.41753578,1.9668895,14.67900276,2.50664902,0.0
7578.40625,27.67920876,1.96482992,14.88138199,2.51233935,0.0
7622.79492188,27.93994713,1.96274841,15.08389091,2.51803231,0.0
7621.53369141,27.94835663,1.96332824,15.06975555,2.51858258,0.0
7617.08935547,27.93901253,1.96408856,15.04059601,2.51877499,0.0
7612.65234375,27.92951393,1.96484232,15.01156425,2.5189693,0.0
7608.22167969,27.91986084,1.96558952,14.98266029,2.51916528,0.0
7428.92285156,24.62038994,1.90263045,15.29728603,2.41577864,0.0
7467.81152344,24.86776161,1.90278935,15.46478081,2.42661858,0.0
7506.78759766,25.11454773,1.90291643,15.63319302,2.43746138,0.0
7545.85009766,25.36074638,1.90301192,15.80252361,2.4483068,0.0
7587.36767578,25.62127876,1.90308058,15.98303509,2.45980835,0.0
7615.18310547,25.77811813,1.90266538,16.11254311,2.46767163,0.0
7577.07666016,25.44168282,1.90007401,15.99400234,2.45811486,0.0
7539.18554688,25.1066494,1.89747679,15.87636375,2.44859791,1.0
7501.51513672,24.77291107,1.89486969,15.75972462,2.43911791,0.0
7464.17529297,24.44142914,1.89226031,15.64442444,2.42970204,1.0
7427.05615234,24.11124229,1.88964117,15.5301199,2.42032266,1.0
7401.28271484,23.88098526,1.88756609,15.45253468,2.41377473,0.0
7386.63623047,23.74962425,1.88605237,15.41056252,2.41002321,1.0
7371.91943359,23.61818123,1.88455212,15.36811161,2.40626216,1.0
7356.31738281,23.47949028,1.88298607,15.32277393,2.40227985,0.0
7340.64306641,23.34072685,1.88143432,15.27693653,2.39828777,0.0
7324.89550781,23.20189285,1.87989676,15.2305975,2.39428568,0.0
7296.87646484,23.47571182,1.89499235,14.89028454,2.40739322,0.0
7268.4765625,23.75722694,1.91043115,14.54338455,2.42081475,0.0
7240.08642578,24.03694725,1.92580843,14.19745827,2.4341476,0.0
7211.55078125,24.31641769,1.94120884,13.85059643,2.44746542,0.0
7182.86035156,24.59573364,1.9566375,13.50269318,2.46077061,0.0
7180.11279297,24.68647003,1.95992815,13.43689728,2.46749473,1.0
7196.85058594,24.63559151,1.95410216,13.58297634,2.4692955,0.0
7212.91357422,24.58600426,1.94848347,13.72353363,2.47102475,0.0
7228.94970703,24.53580666,1.9428488,13.86419296,2.47275138,0.0
7244.95947266,24.48500252,1.9371984,14.00495434,2.47447562,0.0
7260.94238281,24.43359184,1.93153203,14.14581585,2.47619724,0.0
7243.08691406,24.29487801,1.93086743,14.08618355,2.4748733,0.0
7226.27001953,24.16333389,1.93021011,14.03047371,2.47362113,1.0
7209.49804688,24.03122711,1.92952287,13.97537708,2.47236657,1.0
7192.77050781,23.89856148,1.92880547,13.92089176,2.47111011,1.0
7176.08789062,23.76533508,1.92805803,13.86701965,2.46985126,1.0
7165.28125,23.67705345,1.92747486,13.83347797,2.469311,0.0
7215.16210938,24.0622406,1.92891014,14.00523663,2.47628331,1.0
7265.04882812,24.44812965,1.93036973,14.1766758,2.48325157,1.0
7314.94726562,24.83469963,1.93185139,14.34784794,2.49021649,1.0
7364.86035156,25.2219429,1.93335426,14.51877594,2.49717879,0.0
7414.78710938,25.60985947,1.93487847,14.6894598,2.50413799,0.0
7451.89208984,25.48157883,1.92481136,15.02458382,2.50191069,1.0
7451.82324219,23.95733833,1.88382864,15.78618717,2.4748528,1.0
7451.78564453,22.43464661,1.84288037,16.54724884,2.44779277,1.0
7451.77978516,20.91353226,1.80196714,17.30775642,2.42073083,1.0
7451.80517578,19.39397812,1.76108861,18.06771851,2.39366722,1.0
7451.85986328,17.90624046,1.72105873,18.81199074,2.36714077,1.0
7458.91308594,17.3734951,1.7053405,19.13118935,2.35595036,1.0
7471.79492188,17.6321125,1.70976841,19.09836006,2.35748839,0.0
7484.72509766,17.89039993,1.71418369,19.06606293,2.35902619,0.0
7497.70458984,18.14836121,1.71858656,19.03429604,2.36056399,1.0
7510.4296875,18.40001297,1.72287512,19.00378227,2.36206555,1.0
7523.20361328,18.65139198,1.72715235,18.97377205,2.36356783,1.0
7533.33300781,18.69473839,1.72703087,19.02835464,2.36374164,1.0
7542.18945312,18.63789368,1.72479105,19.12368393,2.36328053,1.0
7551.04052734,18.57902336,1.72250676,19.21998405,2.36281228,1.0
7559.93603516,18.51778603,1.72016466,19.31781006,2.36233497,1.0
7568.82617188,18.45451355,1.71777773,19.41661263,2.36185074,1.0
7577.71044922,18.38920593,1.7153461,19.51639366,2.3613596,1.0
7573.14892578,18.23893356,1.71251917,19.55708122,2.35908151,1.0
7563.91308594,18.05982971,1.70957077,19.57687569,2.35618925,1.0
7554.5,17.87893295,1.70660269,19.59622574,2.35326672,1.0
7544.99121094,17.69778633,1.70363986,19.61497879,2.35033894,1.0
7535.38671875,17.51638985,1.7006824,19.63313484,2.34740591,1.0
7525.68798828,17.33480072,1.69773149,19.65067482,2.34446836,1.0
7518.20068359,18.76409721,1.73773944,18.87978172,2.36679792,0.0
7510.85791016,20.50576591,1.78613532,17.95385551,2.39400601,0.0
7503.55419922,22.24975014,1.83458626,17.02706718,2.42123103,0.0
7496.28857422,23.99604416,1.8830924,16.09941483,2.44847274,0.0
7489.16601562,25.74387741,1.93159759,15.17206287,2.47575617,0.0
7480.67529297,27.18645287,1.97222745,14.38724995,2.49827647,0.0
7464.89404297,27.1359787,1.97447717,14.29510498,2.49751067,0.0
7449.08349609,27.08594513,1.9767499,14.20252323,2.49674559,0.0
7433.24365234,27.03634834,1.97904575,14.10950375,2.49598169,0.0
7417.37451172,26.98719215,1.98136461,14.01604748,2.49521852,0.0
7401.48095703,26.93847084,1.9837054,13.92218876,2.49445653,0.0
7420.78662109,27.06152534,1.98307717,14.00610638,2.49749255,0.0
7461.72314453,27.29058456,1.98063862,14.19905376,2.50288153,0.0
7502.61230469,27.51972008,1.97821295,14.39160538,2.50827289,0.0
7543.45507812,27.74893379,1.9758004,14.58376122,2.51366687,0.0
7584.25097656,27.9782238,1.97340071,14.77551937,2.519063,0.0
7625.00488281,28.20755005,1.9710114,14.96694088,2.52446151,0.0
7624.671875,28.16321373,1.96963036,14.98628521,2.52445054,0.0
7621.57519531,28.09989166,1.96829784,14.99435329,2.52407765,0.0
7618.58837891,28.03671837,1.96694314,15.00318527,2.52372193,0.0
7615.71191406,27.97369576,1.96556628,15.01278019,2.52338266,0.0
7515.06591797,24.80675507,1.88921738,15.83554554,2.44752789,0.0
7521.59716797,25.28019524,1.90253031,15.6480751,2.46414018,0.0
7528.16552734,25.7531395,1.91582429,15.46112633,2.48076177,0.0
7534.77099609,26.22559166,1.92909908,15.27469921,2.49739242,0.0
7541.83300781,26.72598839,1.94314957,15.07773972,2.51503277,0.0
7545.34228516,26.99768829,1.95096707,14.96838093,2.52434516,0.0
7531.76660156,26.17616272,1.92899537,15.27703381,2.49372768,0.0
7518.37988281,25.35487366,1.9069947,15.5869875,2.46313119,1.0
7505.17431641,24.53389359,1.88496876,15.89814949,2.43255854,0.0
7492.18847656,23.71560097,1.86298144,16.20961571,2.40209818,1.0
7479.38330078,22.89761543,1.84096897,16.52228546,2.37166142,1.0
7465.86376953,22.48539352,1.8310771,16.6274147,2.35451055,0.0
7451.50488281,22.47901917,1.83333111,16.52401543,2.35062575,1.0
7437.15966797,22.4730587,1.83559322,16.42050362,2.34673786,1.0
7422.03710938,22.46727943,1.837991,16.3111248,2.34263349,0.0
7406.92675781,22.46193504,1.84039783,16.20161629,2.33852625,0.0
7391.82910156,22.45702362,1.84281349,16.09197617,2.33441544,0.0
7345.36279297,22.84449959,1.86581194,15.56129169,2.35534453,0.0
7298.12548828,23.23940277,1.88923752,15.02135277,2.37674141,0.0
7250.98144531,23.63200569,1.91256547,14.48322868,2.39800644,0.0
7203.66943359,24.02448654,1.93592465,13.94395065,2.4192574,0.0
7156.18896484,24.4168911,1.95931709,13.40347958,2.44049668,0.0
7152.77246094,24.53497696,1.96329808,13.31886864,2.45274854,1.0
7182.38818359,24.44690704,1.9527092,13.57623482,2.45827007,0.0
7210.79443359,24.36117554,1.94250524,13.82370281,2.46357036,0.0
7239.13330078,24.27448082,1.93228102,14.07115269,2.4688611,0.0
7267.40478516,24.18682098,1.92203641,14.31858444,2.47414207,0.0
7295.609375,24.09819603,1.91177154,14.56599712,2.47941399,0.0
7279.95166016,23.95938683,1.91055572,14.52167511,2.47846866,0.0
7265.2421875,23.82822609,1.90938759,14.48042583,2.47757936,1.0
7250.62158203,23.69701385,1.90819716,14.43985653,2.47669554,1.0
7236.09033203,23.56575012,1.90698457,14.39996624,2.4758172,1.0
7221.64794922,23.43443298,1.90574968,14.36075592,2.47494459,1.0
7212.26025391,23.34316826,1.90476799,14.33847332,2.47455812,0.0
7254.55175781,23.66840744,1.90662789,14.48575306,2.47917295,1.0
7296.81445312,23.99308586,1.9084841,14.63308525,2.4837594,1.0
7339.05566406,24.31728745,1.91033757,14.78048515,2.48831868,1.0
7381.27929688,24.64101982,1.9121877,14.92797279,2.4928515,0.0
7423.48486328,24.9642849,1.91403472,15.07554722,2.49735785,0.0
7454.83642578,24.82205963,1.90520298,15.37634277,2.49370384,1.0
7454.82714844,23.42608452,1.86793327,16.07427025,2.46816826,1.0
7454.90185547,22.03322983,1.83072877,16.77126312,2.44265723,1.0
7455.06005859,20.64355087,1.79359114,17.46729279,2.41717315,1.0
7455.29980469,19.25690842,1.75651705,18.16241646,2.39171362,1.0
7455.61572266,17.90081787,1.72024226,18.84282684,2.36678267,1.0
7461.75244141,17.40233231,1.70575547,19.13801956,2.35584378,1.0
7472.67675781,17.61314011,1.70929873,19.11440849,2.35649824,0.0
7483.60693359,17.82307625,1.71282184,19.09128189,2.35714602,0.0
7494.54296875,18.03214455,1.71632504,19.06863594,2.35778737,1.0
7505.23193359,18.23552322,1.71972764,19.04698181,2.35840654,1.0
7515.93017578,18.43811417,1.72311151,19.02579498,2.35902023,1.0
7525.26367188,18.48997688,1.72326767,19.07007599,2.35875511,1.0
7533.93359375,18.46903229,1.72186518,19.1459446,2.35807014,1.0
7542.58642578,18.44616127,1.72042155,19.22265053,2.35737848,1.0
7551.27246094,18.42122269,1.71892846,19.30063629,2.35667658,1.0
7559.94091797,18.39434242,1.71739376,19.37946129,2.35596824,1.0
7568.59179688,18.36551666,1.71581769,19.45912552,2.35525322,1.0
7565.48583984,18.25892258,1.71378732,19.48903275,2.35331011,1.0
7558.25292969,18.12517548,1.71160138,19.50139618,2.35094261,1.0
7550.82470703,17.98918915,1.7093873,19.51340103,2.34854817,1.0
7543.26416016,17.85209846,1.70716345,19.52495766,2.34614658,1.0
7535.57226562,17.71390343,1.70493007,19.53606606,2.34373856,1.0
7527.75292969,17.57470512,1.70268857,19.54671288,2.34132433,1.0
7522.27636719,19.0075264,1.74268985,18.78905106,2.36456203,0.0
7517.171875,20.74783897,1.79097223,17.88045883,2.39278507,0.0
7512.24365234,22.49167633,1.83931696,16.97143364,2.42103958,0.0
7507.49072266,24.23903465,1.88772392,16.06197357,2.44932508,0.0
7502.91357422,25.98991013,1.93619299,15.15208244,2.47764158,0.0
7496.79296875,27.44114494,1.97693884,14.38056946,2.50117588,0.0
7481.9765625,27.41374207,1.97979391,14.28376293,2.50123644,0.0
7467.07275391,27.38599968,1.98266006,14.18647575,2.50129962,0.0
7452.05957031,27.35589027,1.98547256,14.08955193,2.50134587,0.0
7437.01904297,27.32597351,1.98829865,13.9923296,2.50138903,0.0
7421.95703125,27.29631233,1.99113929,13.89481926,2.50142908,0.0
7440.28320312,27.41163635,1.99044502,13.9754982,2.50460982,0.0
7479.15478516,27.61691666,1.98760068,14.16545582,2.50975084,0.0
7518.01611328,27.82258034,1.98477113,14.35514355,2.51489782,0.0
7556.86816406,28.02862549,1.98195648,14.54456043,2.52005029,0.0
7595.70996094,28.23505402,1.97915661,14.73370647,2.52520895,0.0
7634.54443359,28.44182777,1.97636974,14.92261982,2.5303731,0.0
7633.46728516,28.34112549,1.97332287,14.96448803,2.52959991,0.0
7629.67919922,28.21912766,1.97024488,14.99657917,2.52842665,0.0
7625.97216797,28.09734917,1.96715391,15.02918053,2.52726912,0.0
7622.34619141,27.97578621,1.96405017,15.06229019,2.52612734,0.0
7560.78955078,25.20456886,1.89169681,15.98256207,2.49187541,0.0
7573.06298828,25.54134178,1.8994571,15.90748215,2.50106382,0.0
7585.46679688,25.87681198,1.9071548,15.83403778,2.51025462,0.0
7598.00146484,26.21098137,1.91479003,15.76222801,2.5194478,0.0
7611.44628906,26.56401443,1.92281866,15.68789387,2.52919745,0.0
7618.72949219,26.7139225,1.92606556,15.66838455,2.53165102,0.0
7595.92431641,25.89690018,1.9066925,15.90414143,2.49914861,0.0
7573.18701172,25.08023453,1.8873179,16.1402359,2.46666312,1.0
7550.51367188,24.26395607,1.86794364,16.37661934,2.43419695,0.0
7527.96923828,23.45042229,1.84862566,16.61260605,2.40184426,1.0
7505.48876953,22.63727379,1.82930803,16.84888268,2.36951113,1.0
7478.75097656,22.24387169,1.82266259,16.84583664,2.35074282,0.0
7447.75976562,22.27056122,1.82869625,16.60331726,2.34552717,1.0
7416.83740234,22.2980938,1.83473933,16.36088181,2.34031487,1.0
7384.31103516,22.32815552,1.84112394,16.10532379,2.33482218,0.0
7351.85400391,22.35909653,1.84751868,15.84983826,2.32933283,0.0
7319.46533203,22.39091492,1.85392368,15.59442139,2.32384634,0.0
7315.84765625,22.55318832,1.86097455,15.48886108,2.33546352,0.0
7312.63769531,22.71697235,1.86803973,15.38561249,2.34739518,0.0
7309.29882812,22.87885284,1.87506759,15.28236198,2.35924602,0.0
7305.81298828,23.03973579,1.88209736,15.17853642,2.37108207,0.0
7302.19189453,23.199665070000002,1.88912809,15.07419491,2.3829031,0.0
7290.98925781,23.33547974,1.89558446,14.92501259,2.3965888,1.0
7274.05419922,23.45295334,1.90160573,14.74202347,2.41165972,0.0
7257.59765625,23.56476974,1.90738833,14.56540585,2.4261291,0.0
7240.984375,23.67559052,1.91316509,14.38817596,2.44057441,0.0
7224.21484375,23.78541565,1.91893578,14.21033287,2.45499563,0.0
7207.2890625,23.89424324,1.92470062,14.03187561,2.46939301,0.0
7222.02197266,23.90136719,1.92165399,14.13467407,2.47205901,0.0
7236.13525391,23.91124344,1.91883636,14.23161983,2.47460413,1.0
7250.48828125,23.92457199,1.91607904,14.32857037,2.47718763,1.0
7265.08056641,23.94134903,1.91338217,14.4255228,2.47980976,1.0
7279.91308594,23.96157837,1.91074574,14.52248001,2.48247004,1.0
7296.26025391,23.96644783,1.90749955,14.63842487,2.48450518,0.0
7326.36083984,23.77113914,1.89706898,14.95767784,2.4795661,1.0
7356.32568359,23.5661869,1.88640237,15.28073692,2.47443438,1.0
7386.16308594,23.351717,1.87550163,15.60760307,2.46911144,1.0
7415.87646484,23.12771988,1.86436594,15.93830204,2.4635973,0.0
7445.46582031,22.89419746,1.85299551,16.27283478,2.4578917,0.0
7467.68408203,22.48277473,1.83819449,16.64209557,2.44889593,1.0
7468.88623047,21.64209747,1.8156836,17.07145309,2.43205929,1.0
7470.28320312,20.8135891,1.79345191,17.49617958,2.41541719,1.0
7471.87353516,19.99732208,1.77150154,17.91623497,2.39897203,1.0
7473.65478516,19.19307137,1.74982715,18.33170891,2.38272071,1.0
7475.58984375,18.41652489,1.72885168,18.73448181,2.36697721,1.0
7478.68896484,18.09288025,1.71971464,18.91950989,2.35943627,1.0
7482.52539062,18.13450241,1.720173,18.92741013,2.35856628,0.0
7486.21044922,18.17150879,1.72054291,18.93649101,2.3576653,0.0
7489.74560547,18.20389938,1.72082436,18.94675446,2.35673356,1.0
7493.05078125,18.23108101,1.72101414,18.95790672,2.355793,1.0
7496.21435547,18.25382614,1.72111857,18.97021294,2.35482335,1.0
7504.80419922,18.22555923,1.71958029,19.04900551,2.35408258,1.0
7516.16113281,18.17418671,1.71726775,19.1602459,2.35347342,1.0
7527.69824219,18.12244987,1.7149291,19.27301979,2.35288143,1.0
7539.48291016,18.07006264,1.71255076,19.38797951,2.3523035,1.0
7551.44775391,18.01730347,1.71014607,19.50448418,2.35174274,1.0
7563.59326172,17.96417046,1.7077148,19.62252998,2.35119915,1.0
7571.27441406,17.97631264,1.70713937,19.67498398,2.35067081,1.0
7577.05664062,18.00743675,1.70716596,19.70384216,2.35011482,1.0
7582.50097656,18.03502083,1.70715213,19.73189163,2.34952021,1.0
7587.55664062,18.05872726,1.70709622,19.75890732,2.34889174,1.0
7592.22363281,18.07856178,1.70699835,19.78489304,2.34822965,1.0
7596.51416016,18.09474564,1.70686185,19.8098259,2.34753513,1.0
7583.17919922,19.45835495,1.74593091,19.02691841,2.37044692,0.0
7567.01074219,21.09450531,1.79280055,18.08618355,2.39802861,0.0
