Well,PHIE,SWE,Reservoir
Demo_Well_2,0.173,0.47882,URANUS
Demo_Well_2,0.17455,0.46261,URANUS
Demo_Well_2,0.18279,0.43697,URANUS
Demo_Well_2,0.18852,0.41319,URANUS
Demo_Well_2,0.19492,0.39931,URANUS
Demo_Well_2,0.18814,0.37856,URANUS
Demo_Well_2,0.18503,0.36941,URANUS
Demo_Well_2,0.18486,0.35599,URANUS
Demo_Well_2,0.1876,0.34777,URANUS
Demo_Well_2,0.18811,0.33563,URANUS
Demo_Well_2,0.18403,0.32522,URANUS
Demo_Well_2,0.18377,0.32381,URANUS
Demo_Well_2,0.17578,0.33446,URANUS
Demo_Well_2,0.17201,0.35825,URANUS
Demo_Well_2,0.17665,0.38452,URANUS
Demo_Well_2,0.18082,0.36826,URANUS
Demo_Well_2,0.1799,0.36466,URANUS
Demo_Well_2,0.18484,0.36504,URANUS
Demo_Well_2,0.17477,0.38638,URANUS
Demo_Well_2,0.17507,0.40759,URANUS
Demo_Well_2,0.17969,0.43041,URANUS
Demo_Well_2,0.18105,0.44363,URANUS
Demo_Well_2,0.18029,0.4372,URANUS
Demo_Well_2,0.17744,0.43621,URANUS
Demo_Well_2,0.17567,0.44003,URANUS
Demo_Well_2,0.16991,0.40995,URANUS
Demo_Well_2,0.17588,0.44548,URANUS
Demo_Well_2,0.18223,0.4319,URANUS
Demo_Well_2,0.18258,0.43204,URANUS
Demo_Well_2,0.18189,0.4488,URANUS
Demo_Well_2,0.18508,0.47326,URANUS
Demo_Well_2,0.18699,0.48058,URANUS
Demo_Well_2,0.18048,0.52655,URANUS
Demo_Well_2,0.15854,0.60131,URANUS
Demo_Well_2,0.13151,0.57302,URANUS
Demo_Well_2,0.12149,0.42796,URANUS
Demo_Well_2,0.12063,0.48331,URANUS
Demo_Well_2,0.11021,0.57735,URANUS
Demo_Well_2,0.11197,0.67098,URANUS
Demo_Well_2,0.13011,0.7348,URANUS
Demo_Well_2,0.14399,0.63379,URANUS
Demo_Well_2,0.1482,0.57578,URANUS
Demo_Well_2,0.14897,0.56759,URANUS
Demo_Well_2,0.14009,0.62694,URANUS
Demo_Well_2,0.12895,0.65627,URANUS
Demo_Well_2,0.13189,0.61447,URANUS
Demo_Well_2,0.16439,0.52108,URANUS
Demo_Well_2,0.19112,0.51708,URANUS
Demo_Well_2,0.17927,0.59957,URANUS
Demo_Well_7,0.17068,0.46743,URANUS
Demo_Well_7,0.21002,0.43009,URANUS
Demo_Well_7,0.22589,0.36131,URANUS
Demo_Well_7,0.22742,0.33973,URANUS
Demo_Well_7,0.21853,0.3377,URANUS
Demo_Well_7,0.2118,0.33715,URANUS
Demo_Well_7,0.21424,0.32282,URANUS
Demo_Well_7,0.2226,0.30416,URANUS
Demo_Well_7,0.22914,0.29743,URANUS
Demo_Well_7,0.22728,0.29207,URANUS
Demo_Well_7,0.22136,0.29821,URANUS
Demo_Well_7,0.21679,0.31415,URANUS
Demo_Well_7,0.21452,0.32049,URANUS
Demo_Well_7,0.2147,0.32281,URANUS
Demo_Well_7,0.21566,0.32549,URANUS
Demo_Well_7,0.21758,0.32608,URANUS
Demo_Well_7,0.22075,0.32136,URANUS
Demo_Well_7,0.22373,0.31508,URANUS
Demo_Well_7,0.22546,0.31712,URANUS
Demo_Well_7,0.22467,0.32307,URANUS
Demo_Well_7,0.22163,0.33022,URANUS
Demo_Well_7,0.21914,0.33754,URANUS
Demo_Well_7,0.21897,0.33545,URANUS
Demo_Well_7,0.22198,0.32688,URANUS
Demo_Well_7,0.22745,0.32113,URANUS
Demo_Well_7,0.23241,0.31998,URANUS
Demo_Well_7,0.23433,0.32371,URANUS
Demo_Well_7,0.23331,0.33683,URANUS
Demo_Well_7,0.22984,0.34986,URANUS
Demo_Well_7,0.22614,0.35792,URANUS
Demo_Well_7,0.22454,0.36903,URANUS
Demo_Well_7,0.22395,0.38455,URANUS
Demo_Well_7,0.22008,0.40181,URANUS
Demo_Well_7,0.21041,0.42424,URANUS
Demo_Well_7,0.19742,0.46281,URANUS
Demo_Well_7,0.18639,0.50737,URANUS
Demo_Well_7,0.18507,0.51569,URANUS
Demo_Well_7,0.19844,0.48637,URANUS
Demo_Well_7,0.2194,0.44989,URANUS
Demo_Well_7,0.23418,0.40853,URANUS
Demo_Well_7,0.24003,0.37433,URANUS
Demo_Well_7,0.23653,0.38136,URANUS
Demo_Well_7,0.22392,0.45034,URANUS
Demo_Well_7,0.20976,0.51685,URANUS
Demo_Well_7,0.18747,0.47001,URANUS
Demo_Well_7,0.18163,0.46135,URANUS
Demo_Well_7,0.19204,0.47545,URANUS
Demo_Well_7,0.20481,0.48141,URANUS
Demo_Well_7,0.22156,0.50133,URANUS
Demo_Well_7,0.23001,0.47614,URANUS
Demo_Well_7,0.23861,0.41949,URANUS
Demo_Well_7,0.23975,0.37738,URANUS
Demo_Well_7,0.22716,0.36397,URANUS
Demo_Well_7,0.20878,0.39904,URANUS
Demo_Well_7,0.19815,0.44816,URANUS
Demo_Well_7,0.19823,0.46383,URANUS
Demo_Well_7,0.20493,0.46743,URANUS
Demo_Well_7,0.20931,0.46902,URANUS
Demo_Well_7,0.20981,0.46722,URANUS
Demo_Well_7,0.21016,0.46321,URANUS
Demo_Well_7,0.21017,0.4639,URANUS
Demo_Well_7,0.205,0.47117,URANUS
Demo_Well_7,0.19873,0.48009,URANUS
Demo_Well_7,0.1999,0.47652,URANUS
Demo_Well_7,0.20461,0.4647,URANUS
Demo_Well_7,0.20416,0.46585,URANUS
Demo_Well_7,0.19794,0.48604,URANUS
Demo_Well_7,0.18962,0.49192,URANUS
Demo_Well_7,0.19499,0.50238,URANUS
Demo_Well_7,0.20843,0.50688,URANUS
Demo_Well_7,0.21622,0.49441,URANUS
Demo_Well_7,0.21869,0.48359,URANUS
Demo_Well_7,0.2189,0.47771,URANUS
Demo_Well_7,0.21771,0.47019,URANUS
Demo_Well_7,0.21501,0.46511,URANUS
Demo_Well_7,0.20961,0.46208,URANUS
Demo_Well_7,0.20238,0.47372,URANUS
Demo_Well_7,0.19544,0.5174,URANUS
Demo_Well_7,0.19329,0.54205,URANUS
Demo_Well_7,0.20025,0.55847,URANUS
Demo_Well_7,0.21018,0.54633,URANUS
Demo_Well_7,0.2223,0.49916,URANUS
Demo_Well_7,0.22761,0.47552,URANUS
Demo_Well_7,0.21741,0.5041,URANUS
Demo_Well_7,0.17625,0.46786,URANUS
Demo_Well_7,0.1403,0.58381,URANUS
Demo_Well_7,0.17941,0.54912,URANUS
Demo_Well_7,0.2097,0.5216,URANUS
Demo_Well_7,0.22248,0.47362,URANUS
Demo_Well_7,0.2255,0.45684,URANUS
Demo_Well_7,0.22055,0.46639,URANUS
Demo_Well_7,0.21486,0.4714,URANUS
Demo_Well_7,0.21417,0.46018,URANUS
Demo_Well_7,0.21402,0.45006,URANUS
Demo_Well_7,0.20855,0.4605,URANUS
Demo_Well_7,0.2016,0.48861,URANUS
Demo_Well_7,0.20184,0.49806,URANUS
Demo_Well_7,0.21034,0.48867,URANUS
Demo_Well_7,0.21724,0.47869,URANUS
Demo_Well_7,0.2167,0.48573,URANUS
Demo_Well_7,0.20845,0.51175,URANUS
Demo_Well_7,0.19468,0.5391,URANUS
Demo_Well_7,0.18117,0.54325,URANUS
Demo_Well_7,0.18102,0.53342,URANUS
Demo_Well_7,0.18184,0.54532,URANUS
Demo_Well_7,0.17383,0.559,URANUS
Demo_Well_7,0.16332,0.51634,URANUS
Demo_Well_7,0.16209,0.5256,URANUS
Demo_Well_7,0.17261,0.58639,URANUS
Demo_Well_7,0.17945,0.59998,URANUS
Demo_Well_7,0.17893,0.5916,URANUS
Demo_Well_7,0.171,0.57071,URANUS
Demo_Well_8,0.1945,0.20303,URANUS
Demo_Well_8,0.19212,0.20321,URANUS
Demo_Well_8,0.19141,0.16185,URANUS
Demo_Well_8,0.19495,0.09699,URANUS
Demo_Well_8,0.19833,0.06588,URANUS
Demo_Well_8,0.19835,0.06289,URANUS
Demo_Well_8,0.19574,0.06658,URANUS
Demo_Well_8,0.19612,0.10074,URANUS
Demo_Well_8,0.19821,0.10992,URANUS
Demo_Well_8,0.19963,0.10383,URANUS
Demo_Well_8,0.19812,0.08371,URANUS
Demo_Well_8,0.19912,0.10107,URANUS
Demo_Well_8,0.206,0.12731,URANUS
Demo_Well_8,0.20966,0.13742,URANUS
Demo_Well_8,0.20766,0.15342,URANUS
Demo_Well_8,0.19926,0.15208,URANUS
Demo_Well_8,0.19219,0.10762,URANUS
Demo_Well_8,0.18998,0.09114,URANUS
Demo_Well_8,0.1902,0.09427,URANUS
Demo_Well_8,0.1879,0.10202,URANUS
Demo_Well_8,0.18551,0.11806,URANUS
Demo_Well_8,0.18128,0.12598,URANUS
Demo_Well_8,0.17882,0.14316,URANUS
Demo_Well_8,0.17825,0.17099,URANUS
Demo_Well_8,0.17964,0.15818,URANUS
Demo_Well_8,0.17941,0.16376,URANUS
Demo_Well_8,0.17976,0.14304,URANUS
Demo_Well_8,0.18108,0.20779,URANUS
Demo_Well_8,0.18601,0.28137,URANUS
Demo_Well_8,0.19276,0.29064,URANUS
Demo_Well_8,0.19298,0.25166,URANUS
Demo_Well_8,0.18713,0.2441,URANUS
Demo_Well_8,0.17055,0.21721,URANUS
Demo_Well_8,0.15797,0.26354,URANUS
Demo_Well_8,0.14988,0.34309,URANUS
Demo_Well_8,0.15062,0.27336,URANUS
Demo_Well_8,0.15062,0.27279,URANUS
Demo_Well_8,0.15449,0.22738,URANUS
Demo_Well_8,0.16142,0.2197,URANUS
Demo_Well_8,0.17022,0.24293,URANUS
Demo_Well_8,0.18094,0.25345,URANUS
Demo_Well_8,0.18627,0.22818,URANUS
Demo_Well_8,0.18435,0.21029,URANUS
Demo_Well_8,0.17609,0.21646,URANUS
Demo_Well_8,0.16808,0.17821,URANUS
Demo_Well_8,0.16086,0.15838,URANUS
Demo_Well_8,0.15782,0.17304,URANUS
Demo_Well_8,0.1624,0.15837,URANUS
Demo_Well_8,0.17028,0.18157,URANUS
Demo_Well_8,0.17767,0.23473,URANUS
Demo_Well_8,0.1802,0.2011,URANUS
Demo_Well_8,0.17671,0.15233,URANUS
Demo_Well_8,0.1679,0.1297,URANUS
Demo_Well_8,0.15668,0.15518,URANUS
Demo_Well_8,0.15293,0.23249,URANUS
Demo_Well_8,0.15154,0.24305,URANUS
Demo_Well_8,0.1466,0.28862,URANUS
Demo_Well_8,0.13912,0.29532,URANUS
Demo_Well_8,0.18526,0.41752,URANUS
Demo_Well_8,0.19318,0.24676,URANUS
Demo_Well_8,0.19244,0.23212,URANUS
Demo_Well_8,0.19002,0.26029,URANUS
Demo_Well_8,0.18782,0.22112,URANUS
Demo_Well_8,0.19065,0.23235,URANUS
Demo_Well_8,0.19543,0.26656,URANUS
Demo_Well_8,0.18866,0.2631,URANUS
Demo_Well_8,0.17198,0.27238,URANUS
Demo_Well_8,0.15122,0.24843,URANUS
Demo_Well_8,0.13605,0.39168,URANUS
Demo_Well_8,0.15869,0.33705,URANUS
Demo_Well_8,0.14792,0.29488,URANUS
Demo_Well_9,0.08738,1.0,URANUS
Demo_Well_9,0.13115,0.96494,URANUS
Demo_Well_9,0.17022,0.65347,URANUS
Demo_Well_9,0.20291,0.49823,URANUS
Demo_Well_9,0.22766,0.42137,URANUS
Demo_Well_9,0.24235,0.38049,URANUS
Demo_Well_9,0.24799,0.35964,URANUS
Demo_Well_9,0.24906,0.35148,URANUS
Demo_Well_9,0.24943,0.34128,URANUS
Demo_Well_9,0.25275,0.32662,URANUS
Demo_Well_9,0.25652,0.31106,URANUS
Demo_Well_9,0.25558,0.29577,URANUS
Demo_Well_9,0.24512,0.28671,URANUS
Demo_Well_9,0.2346,0.28699,URANUS
Demo_Well_9,0.22874,0.29123,URANUS
Demo_Well_9,0.22451,0.29198,URANUS
Demo_Well_9,0.21964,0.29002,URANUS
Demo_Well_9,0.21452,0.28531,URANUS
Demo_Well_9,0.21195,0.28095,URANUS
Demo_Well_9,0.21193,0.28101,URANUS
Demo_Well_9,0.21273,0.28012,URANUS
Demo_Well_9,0.21245,0.2673,URANUS
Demo_Well_9,0.21007,0.25149,URANUS
Demo_Well_9,0.20619,0.24603,URANUS
Demo_Well_9,0.20177,0.2504,URANUS
Demo_Well_9,0.1998,0.26476,URANUS
Demo_Well_9,0.2002,0.2786,URANUS
Demo_Well_9,0.19931,0.28038,URANUS
Demo_Well_9,0.19555,0.27733,URANUS
Demo_Well_9,0.19196,0.28374,URANUS
Demo_Well_9,0.19191,0.29709,URANUS
Demo_Well_9,0.19575,0.30897,URANUS
Demo_Well_9,0.20084,0.31091,URANUS
Demo_Well_9,0.20364,0.29706,URANUS
Demo_Well_9,0.20558,0.28961,URANUS
Demo_Well_9,0.20857,0.29882,URANUS
Demo_Well_9,0.21222,0.30461,URANUS
Demo_Well_9,0.21791,0.2984,URANUS
Demo_Well_9,0.22067,0.28833,URANUS
Demo_Well_9,0.21784,0.28276,URANUS
Demo_Well_9,0.21255,0.2846,URANUS
Demo_Well_9,0.20769,0.29802,URANUS
Demo_Well_9,0.20675,0.31011,URANUS
Demo_Well_9,0.21063,0.30857,URANUS
Demo_Well_9,0.21634,0.30351,URANUS
Demo_Well_9,0.21804,0.29473,URANUS
Demo_Well_9,0.21178,0.27941,URANUS
Demo_Well_9,0.19846,0.26222,URANUS
Demo_Well_9,0.18247,0.24946,URANUS
Demo_Well_9,0.17052,0.25283,URANUS
Demo_Well_9,0.16688,0.26797,URANUS
Demo_Well_9,0.17208,0.28088,URANUS
Demo_Well_9,0.18093,0.28338,URANUS
Demo_Well_9,0.18744,0.28884,URANUS
Demo_Well_9,0.18528,0.29843,URANUS
Demo_Well_9,0.1752,0.29896,URANUS
Demo_Well_9,0.16272,0.2857,URANUS
Demo_Well_9,0.15346,0.26838,URANUS
Demo_Well_9,0.15054,0.25622,URANUS
Demo_Well_9,0.15318,0.23907,URANUS
Demo_Well_9,0.16409,0.23318,URANUS
Demo_Well_9,0.18349,0.24877,URANUS
Demo_Well_9,0.20703,0.26311,URANUS
Demo_Well_9,0.2332,0.27378,URANUS
Demo_Well_9,0.24863,0.27964,URANUS
Demo_Well_9,0.25074,0.2753,URANUS
Demo_Well_9,0.24824,0.26622,URANUS
Demo_Well_9,0.24711,0.26313,URANUS
Demo_Well_9,0.24676,0.26365,URANUS
Demo_Well_9,0.24528,0.26111,URANUS
Demo_Well_9,0.24197,0.25068,URANUS
Demo_Well_9,0.23729,0.23598,URANUS
Demo_Well_9,0.23354,0.22617,URANUS
Demo_Well_9,0.23295,0.22395,URANUS
Demo_Well_9,0.23677,0.23216,URANUS
Demo_Well_9,0.241,0.23534,URANUS
Demo_Well_9,0.24357,0.2321,URANUS
Demo_Well_9,0.24378,0.22553,URANUS
Demo_Well_9,0.24173,0.22037,URANUS
Demo_Well_9,0.23786,0.21782,URANUS
Demo_Well_9,0.23102,0.20235,URANUS
Demo_Well_9,0.22662,0.19683,URANUS
Demo_Well_9,0.22656,0.20371,URANUS
Demo_Well_9,0.23136,0.21643,URANUS
Demo_Well_9,0.24025,0.2381,URANUS
Demo_Well_9,0.24822,0.2558,URANUS
Demo_Well_9,0.25032,0.26,URANUS
Demo_Well_9,0.24201,0.24787,URANUS
Demo_Well_9,0.21865,0.21395,URANUS
Demo_Well_9,0.18218,0.20246,URANUS
Demo_Well_9,0.12731,0.35573,URANUS
Demo_Well_9,0.08843,0.70732,URANUS
Demo_Well_9,0.08509,0.78896,URANUS
Demo_Well_9,0.1095,0.61988,URANUS
Demo_Well_9,0.14316,0.47752,URANUS
Demo_Well_9,0.17629,0.38339,URANUS
Demo_Well_9,0.19731,0.33035,URANUS
Demo_Well_9,0.20643,0.29773,URANUS
Demo_Well_9,0.2122,0.28439,URANUS
Demo_Well_9,0.21843,0.28212,URANUS
Demo_Well_9,0.22165,0.27889,URANUS
Demo_Well_9,0.21936,0.27795,URANUS
Demo_Well_9,0.21238,0.27301,URANUS
Demo_Well_9,0.20441,0.26346,URANUS
Demo_Well_9,0.19355,0.24892,URANUS
Demo_Well_9,0.17794,0.23571,URANUS
Demo_Well_9,0.16824,0.23718,URANUS
Demo_Well_9,0.17185,0.23939,URANUS
Demo_Well_9,0.18481,0.25765,URANUS
Demo_Well_9,0.19582,0.28079,URANUS
Demo_Well_9,0.19625,0.28537,URANUS
Demo_Well_9,0.18802,0.28337,URANUS
Demo_Well_9,0.17898,0.29263,URANUS
Demo_Well_9,0.17847,0.31708,URANUS
Demo_Well_9,0.18707,0.34645,URANUS
Demo_Well_9,0.1962,0.37305,URANUS
Demo_Well_9,0.19644,0.39016,URANUS
Demo_Well_9,0.18103,0.39853,URANUS
Demo_Well_9,0.14749,0.43903,URANUS
Demo_Well_9,0.14406,0.45487,URANUS
Demo_Well_1,0.10708,0.6349,EARTH
Demo_Well_1,0.12218,0.49091,EARTH
Demo_Well_1,0.11977,0.37791,EARTH
Demo_Well_1,0.11878,0.29973,EARTH
Demo_Well_1,0.12267,0.20786,EARTH
Demo_Well_1,0.13341,0.11325,EARTH
Demo_Well_1,0.15578,0.09004,EARTH
Demo_Well_1,0.1824,0.10655,EARTH
Demo_Well_1,0.20316,0.1071,EARTH
Demo_Well_1,0.21412,0.10116,EARTH
Demo_Well_1,0.22078,0.09464,EARTH
Demo_Well_1,0.22393,0.09325,EARTH
Demo_Well_1,0.22237,0.10591,EARTH
Demo_Well_1,0.21514,0.12209,EARTH
Demo_Well_1,0.20294,0.14066,EARTH
Demo_Well_1,0.18672,0.16219,EARTH
Demo_Well_1,0.17069,0.18082,EARTH
Demo_Well_1,0.14524,0.17525,EARTH
Demo_Well_1,0.13554,0.20622,EARTH
Demo_Well_1,0.13878,0.24748,EARTH
Demo_Well_1,0.14716,0.26091,EARTH
Demo_Well_1,0.1483,0.24028,EARTH
Demo_Well_1,0.1455,0.23589,EARTH
Demo_Well_1,0.14328,0.25068,EARTH
Demo_Well_1,0.14474,0.29345,EARTH
Demo_Well_1,0.1506,0.32085,EARTH
Demo_Well_1,0.1536,0.30246,EARTH
Demo_Well_1,0.15605,0.27329,EARTH
Demo_Well_1,0.155,0.27682,EARTH
Demo_Well_1,0.1513,0.28623,EARTH
Demo_Well_1,0.14528,0.2948,EARTH
Demo_Well_1,0.13947,0.29981,EARTH
Demo_Well_1,0.13718,0.31237,EARTH
Demo_Well_1,0.13651,0.33472,EARTH
Demo_Well_1,0.13561,0.34057,EARTH
Demo_Well_1,0.13368,0.35083,EARTH
Demo_Well_1,0.13555,0.37331,EARTH
Demo_Well_1,0.13933,0.3955,EARTH
Demo_Well_1,0.13936,0.41948,EARTH
Demo_Well_1,0.13217,0.46372,EARTH
Demo_Well_1,0.12422,0.52693,EARTH
Demo_Well_1,0.11775,0.60982,EARTH
Demo_Well_1,0.10686,0.72,EARTH
Demo_Well_1,0.14882,0.10371,EARTH
Demo_Well_1,0.14553,0.24191,EARTH
Demo_Well_1,0.12423,0.31181,EARTH
Demo_Well_1,0.11423,0.43883,EARTH
Demo_Well_1,0.12292,0.54904,EARTH
Demo_Well_1,0.13579,0.60397,EARTH
Demo_Well_1,0.13932,0.62244,EARTH
Demo_Well_1,0.12937,0.6327,EARTH
Demo_Well_2,0.09666,0.35387,EARTH
Demo_Well_2,0.16957,0.26207,EARTH
Demo_Well_2,0.2064,0.16983,EARTH
Demo_Well_2,0.2178,0.11683,EARTH
Demo_Well_2,0.21443,0.10871,EARTH
Demo_Well_2,0.20495,0.11153,EARTH
Demo_Well_2,0.19434,0.11602,EARTH
Demo_Well_2,0.192,0.12237,EARTH
Demo_Well_2,0.1972,0.12264,EARTH
Demo_Well_2,0.20391,0.12111,EARTH
Demo_Well_2,0.20663,0.12787,EARTH
Demo_Well_2,0.19221,0.14172,EARTH
Demo_Well_2,0.15745,0.18808,EARTH
Demo_Well_2,0.10784,0.38927,EARTH
Demo_Well_2,0.09827,0.73366,EARTH
Demo_Well_2,0.0972,0.92616,EARTH
Demo_Well_2,0.1057,0.93875,EARTH
Demo_Well_2,0.09673,1.0,EARTH
Demo_Well_2,0.10959,1.0,EARTH
Demo_Well_2,0.11414,0.98026,EARTH
Demo_Well_2,0.11589,0.9513,EARTH
Demo_Well_2,0.11304,0.9863,EARTH
Demo_Well_2,0.1151,0.99597,EARTH
Demo_Well_2,0.11223,0.9832,EARTH
Demo_Well_2,0.11325,0.95184,EARTH
Demo_Well_2,0.12404,0.86718,EARTH
Demo_Well_2,0.14409,0.78168,EARTH
Demo_Well_2,0.15843,0.75478,EARTH
Demo_Well_2,0.16839,0.74733,EARTH
Demo_Well_2,0.17139,0.7114,EARTH
Demo_Well_2,0.17623,0.68079,EARTH
Demo_Well_2,0.17094,0.72173,EARTH
Demo_Well_2,0.17785,0.72931,EARTH
Demo_Well_2,0.17722,0.74263,EARTH
Demo_Well_2,0.17745,0.72963,EARTH
Demo_Well_2,0.16909,0.73704,EARTH
Demo_Well_2,0.15782,0.72999,EARTH
Demo_Well_2,0.1471,0.72273,EARTH
Demo_Well_2,0.13525,0.77342,EARTH
Demo_Well_2,0.12928,0.81765,EARTH
Demo_Well_2,0.11744,0.89669,EARTH
Demo_Well_2,0.10824,1.0,EARTH
Demo_Well_2,0.13657,0.74881,EARTH
Demo_Well_2,0.1639,0.69802,EARTH
Demo_Well_2,0.18262,0.69318,EARTH
Demo_Well_2,0.18171,0.69005,EARTH
Demo_Well_2,0.1773,0.73425,EARTH
Demo_Well_2,0.18204,0.67988,EARTH
Demo_Well_2,0.18456,0.65502,EARTH
Demo_Well_2,0.17955,0.623,EARTH
Demo_Well_2,0.16271,0.64569,EARTH
Demo_Well_2,0.15068,0.64842,EARTH
Demo_Well_2,0.14915,0.65291,EARTH
Demo_Well_2,0.16009,0.65684,EARTH
Demo_Well_2,0.1609,0.67701,EARTH
Demo_Well_2,0.15611,0.69578,EARTH
Demo_Well_2,0.15161,0.65308,EARTH
Demo_Well_2,0.17752,0.55485,EARTH
Demo_Well_2,0.1991,0.4807,EARTH
Demo_Well_2,0.20297,0.44761,EARTH
Demo_Well_2,0.19962,0.45014,EARTH
Demo_Well_2,0.1979,0.48758,EARTH
Demo_Well_2,0.19269,0.54937,EARTH
Demo_Well_2,0.17516,0.63261,EARTH
Demo_Well_2,0.15364,0.72289,EARTH
Demo_Well_2,0.14465,0.77028,EARTH
Demo_Well_2,0.1356,0.82118,EARTH
Demo_Well_2,0.12984,0.88455,EARTH
Demo_Well_2,0.12402,0.93442,EARTH
Demo_Well_2,0.11417,1.0,EARTH
Demo_Well_2,0.11842,0.85131,EARTH
Demo_Well_2,0.12981,0.74483,EARTH
Demo_Well_2,0.14275,0.69462,EARTH
Demo_Well_2,0.14627,0.59076,EARTH
Demo_Well_2,0.14645,0.56637,EARTH
Demo_Well_2,0.15937,0.65485,EARTH
Demo_Well_2,0.1691,0.68285,EARTH
Demo_Well_2,0.18474,0.67836,EARTH
Demo_Well_2,0.20742,0.62168,EARTH
Demo_Well_2,0.22162,0.56739,EARTH
Demo_Well_2,0.21547,0.57401,EARTH
Demo_Well_2,0.19886,0.6229,EARTH
Demo_Well_2,0.18224,0.67679,EARTH
Demo_Well_2,0.18054,0.71392,EARTH
Demo_Well_2,0.17285,0.79428,EARTH
Demo_Well_2,0.15526,0.85052,EARTH
Demo_Well_2,0.13861,0.87748,EARTH
Demo_Well_2,0.13405,0.82442,EARTH
Demo_Well_2,0.1345,0.78079,EARTH
Demo_Well_2,0.13462,0.80008,EARTH
Demo_Well_2,0.16862,0.764,EARTH
Demo_Well_2,0.19026,0.72104,EARTH
Demo_Well_2,0.18844,0.69192,EARTH
Demo_Well_2,0.16274,0.74295,EARTH
Demo_Well_2,0.13607,0.92616,EARTH
Demo_Well_2,0.12109,1.0,EARTH
Demo_Well_2,0.107,1.0,EARTH
Demo_Well_2,0.11274,1.0,EARTH
Demo_Well_2,0.11169,1.0,EARTH
Demo_Well_2,0.11046,1.0,EARTH
Demo_Well_7,0.13358,0.79427,EARTH
Demo_Well_7,0.17214,0.56519,EARTH
Demo_Well_7,0.18523,0.4732,EARTH
Demo_Well_7,0.19071,0.45921,EARTH
Demo_Well_7,0.19301,0.45921,EARTH
Demo_Well_7,0.19207,0.45921,EARTH
Demo_Well_7,0.193,0.45596,EARTH
Demo_Well_7,0.19563,0.45596,EARTH
Demo_Well_7,0.19585,0.45596,EARTH
Demo_Well_7,0.19703,0.45596,EARTH
Demo_Well_7,0.19739,0.45648,EARTH
Demo_Well_7,0.19692,0.45648,EARTH
Demo_Well_7,0.18782,0.45648,EARTH
Demo_Well_7,0.16711,0.55392,EARTH
Demo_Well_7,0.13495,0.55392,EARTH
Demo_Well_7,0.09645,0.55392,EARTH
Demo_Well_7,0.12789,0.61322,EARTH
Demo_Well_7,0.14764,0.48789,EARTH
Demo_Well_7,0.15907,0.48789,EARTH
Demo_Well_7,0.16395,0.48789,EARTH
Demo_Well_7,0.16834,0.46996,EARTH
Demo_Well_7,0.17101,0.46996,EARTH
Demo_Well_7,0.16883,0.46996,EARTH
Demo_Well_7,0.1669,0.46996,EARTH
Demo_Well_7,0.16655,0.46994,EARTH
Demo_Well_7,0.16747,0.46994,EARTH
Demo_Well_7,0.1702,0.46994,EARTH
Demo_Well_7,0.16803,0.4827,EARTH
Demo_Well_7,0.15835,0.4827,EARTH
Demo_Well_7,0.14439,0.4827,EARTH
Demo_Well_7,0.12856,0.60737,EARTH
Demo_Well_7,0.11305,0.61578,EARTH
Demo_Well_7,0.12571,0.61578,EARTH
Demo_Well_7,0.13842,0.50172,EARTH
Demo_Well_7,0.14395,0.50172,EARTH
Demo_Well_7,0.14554,0.50172,EARTH
Demo_Well_7,0.1428,0.54529,EARTH
Demo_Well_7,0.13515,0.54529,EARTH
Demo_Well_7,0.12449,0.54529,EARTH
Demo_Well_7,0.1127,0.54529,EARTH
Demo_Well_7,0.10176,0.66604,EARTH
Demo_Well_7,0.11765,0.66604,EARTH
Demo_Well_7,0.13875,0.51183,EARTH
Demo_Well_7,0.15258,0.51183,EARTH
Demo_Well_7,0.15426,0.51183,EARTH
Demo_Well_7,0.14318,0.58638,EARTH
Demo_Well_7,0.12331,0.58638,EARTH
Demo_Well_7,0.12618,0.55492,EARTH
Demo_Well_7,0.13542,0.55492,EARTH
Demo_Well_7,0.14706,0.52517,EARTH
Demo_Well_7,0.15313,0.52517,EARTH
Demo_Well_7,0.14313,0.52517,EARTH
Demo_Well_7,0.1188,0.52517,EARTH
Demo_Well_7,0.12655,0.53554,EARTH
Demo_Well_7,0.14521,0.53554,EARTH
Demo_Well_7,0.16289,0.53554,EARTH
Demo_Well_7,0.17456,0.46793,EARTH
Demo_Well_7,0.17961,0.46793,EARTH
Demo_Well_7,0.18347,0.46793,EARTH
Demo_Well_7,0.18657,0.46043,EARTH
Demo_Well_7,0.18699,0.46043,EARTH
Demo_Well_7,0.18517,0.46043,EARTH
Demo_Well_7,0.18464,0.4618,EARTH
Demo_Well_7,0.18479,0.4618,EARTH
Demo_Well_7,0.18509,0.4618,EARTH
Demo_Well_7,0.18413,0.4618,EARTH
Demo_Well_7,0.17683,0.49314,EARTH
Demo_Well_7,0.15915,0.49314,EARTH
Demo_Well_7,0.13941,0.49314,EARTH
Demo_Well_7,0.12194,0.61872,EARTH
Demo_Well_7,0.11447,0.48902,EARTH
Demo_Well_7,0.15163,0.48902,EARTH
Demo_Well_7,0.1858,0.48902,EARTH
Demo_Well_7,0.20248,0.48902,EARTH
Demo_Well_7,0.21036,0.44872,EARTH
Demo_Well_7,0.21158,0.44872,EARTH
Demo_Well_7,0.20745,0.44872,EARTH
Demo_Well_7,0.19582,0.47219,EARTH
Demo_Well_7,0.17994,0.47219,EARTH
Demo_Well_7,0.15162,0.47219,EARTH
